,State,District,Latitude,Longitude,Month,Irradiance,Temperature
475,rajasthan,Churu,28.35,74.45,aug,6.18,29
476,rajasthan,Churu,28.35,74.45,sep,5.90,29
477,rajasthan,Churu,28.35,74.45,oct,5.34,28
478,rajasthan,Churu,28.35,74.45,nov,4.36,22
479,rajasthan,Churu,28.35,74.45,dec,3.66,18
480,rajasthan,Dausa,26.75,76.35,jan,4.19,16
481,rajasthan,Dausa,26.75,76.35,feb,5.25,20
482,rajasthan,Dausa,26.75,76.35,mar,6.31,25
483,rajasthan,Dausa,26.75,76.35,apr,7.04,31
484,rajasthan,Dausa,26.75,76.35,may,7.40,34
485,rajasthan,Dausa,26.75,76.35,jun,6.63,34
486,rajasthan,Dausa,26.75,76.35,jul,5.75,31
487,rajasthan,Dausa,26.75,76.35,aug,5.30,29
488,rajasthan,Dausa,26.75,76.35,sep,5.84,29
489,rajasthan,Dausa,26.75,76.35,oct,5.53,28
490,rajasthan,Dausa,26.75,76.35,nov,4.57,22
491,rajasthan,Dausa,26.75,76.35,dec,3.96,18
492,rajasthan,Dholpur,26.75,77.85,jan,3.87,15
493,rajasthan,Dholpur,26.75,77.85,feb,5.12,19
494,rajasthan,Dholpur,26.75,77.85,mar,6.31,25
495,rajasthan,Dholpur,26.75,77.85,apr,7.02,31
496,rajasthan,Dholpur,26.75,77.85,may,7.25,34
497,rajasthan,Dholpur,26.75,77.85,jun,6.38,34
498,rajasthan,Dholpur,26.75,77.85,jul,5.46,31
499,rajasthan,Dholpur,26.75,77.85,aug,5.21,30
500,rajasthan,Dholpur,26.75,77.85,sep,5.55,29
501,rajasthan,Dholpur,26.75,77.85,oct,5.38,27
502,rajasthan,Dholpur,26.75,77.85,nov,4.45,22
503,rajasthan,Dholpur,26.75,77.85,dec,3.74,17
504,rajasthan,Dungarpur,23.85,73.75,jan,4.77,20
505,rajasthan,Dungarpur,23.85,73.75,feb,5.74,23
506,rajasthan,Dungarpur,23.85,73.75,mar,6.62,28
507,rajasthan,Dungarpur,23.85,73.75,apr,7.38,32
508,rajasthan,Dungarpur,23.85,73.75,may,7.71,35
509,rajasthan,Dungarpur,23.85,73.75,jun,6.70,33
510,rajasthan,Dungarpur,23.85,73.75,jul,5.09,30
511,rajasthan,Dungarpur,23.85,73.75,aug,4.57,29
512,rajasthan,Dungarpur,23.85,73.75,sep,5.82,29
513,rajasthan,Dungarpur,23.85,73.75,oct,5.88,29
514,rajasthan,Dungarpur,23.85,73.75,nov,5.02,26
515,rajasthan,Dungarpur,23.85,73.75,dec,4.49,22
516,rajasthan,Hanumangarh,29.15,74.45,jan,3.55,13
517,rajasthan,Hanumangarh,29.15,74.45,feb,4.69,17
518,rajasthan,Hanumangarh,29.15,74.45,mar,5.94,23
519,rajasthan,Hanumangarh,29.15,74.45,apr,6.57,29
520,rajasthan,Hanumangarh,29.15,74.45,may,7.18,34
521,rajasthan,Hanumangarh,29.15,74.45,jun,6.54,35
522,rajasthan,Hanumangarh,29.15,74.45,jul,6.16,34
523,rajasthan,Hanumangarh,29.15,74.45,aug,6.15,33
524,rajasthan,Hanumangarh,29.15,74.45,sep,5.89,31
525,rajasthan,Hanumangarh,29.15,74.45,oct,5.15,28
526,rajasthan,Hanumangarh,29.15,74.45,nov,4.10,22
527,rajasthan,Hanumangarh,29.15,74.45,dec,3.34,16
528,rajasthan,Jaipur,26.95,75.75,jan,4.22,16
529,rajasthan,Jaipur,26.95,75.75,feb,5.23,20
530,rajasthan,Jaipur,26.95,75.75,mar,6.26,25
531,rajasthan,Jaipur,26.95,75.75,apr,7.02,31
532,rajasthan,Jaipur,26.95,75.75,may,7.43,34
533,rajasthan,Jaipur,26.95,75.75,jun,6.61,34
534,rajasthan,Jaipur,26.95,75.75,jul,5.91,31
535,rajasthan,Jaipur,26.95,75.75,aug,5.37,29
536,rajasthan,Jaipur,26.95,75.75,sep,5.96,29
537,rajasthan,Jaipur,26.95,75.75,oct,5.55,28
538,rajasthan,Jaipur,26.95,75.75,nov,4.60,22
539,rajasthan,Jaipur,26.95,75.75,dec,3.98,18
540,rajasthan,Jaisalmer,26.95,70.95,jan,4.25,15
541,rajasthan,Jaisalmer,26.95,70.95,feb,5.19,19
542,rajasthan,Jaisalmer,26.95,70.95,mar,6.27,25
543,rajasthan,Jaisalmer,26.95,70.95,apr,7.02,31
544,rajasthan,Jaisalmer,26.95,70.95,may,7.52,36
545,rajasthan,Jaisalmer,26.95,70.95,jun,7.14,36
546,rajasthan,Jaisalmer,26.95,70.95,jul,6.65,36
547,rajasthan,Jaisalmer,26.95,70.95,aug,6.29,33
548,rajasthan,Jaisalmer,26.95,70.95,sep,6.18,32
549,rajasthan,Jaisalmer,26.95,70.95,oct,5.59,29
550,rajasthan,Jaisalmer,26.95,70.95,nov,4.62,23
551,rajasthan,Jaisalmer,26.95,70.95,dec,3.97,17
552,rajasthan,Jhalawar,24.55,76.15,jan,4.53,17
553,rajasthan,Jhalawar,24.55,76.15,feb,5.50,21
554,rajasthan,Jhalawar,24.55,76.15,mar,6.51,26
555,rajasthan,Jhalawar,24.55,76.15,apr,7.14,31
556,rajasthan,Jhalawar,24.55,76.15,may,7.38,34
557,rajasthan,Jhalawar,24.55,76.15,jun,6.43,32
558,rajasthan,Jhalawar,24.55,76.15,jul,5.31,28
559,rajasthan,Jhalawar,24.55,76.15,aug,4.73,27
560,rajasthan,Jhalawar,24.55,76.15,sep,5.75,28
561,rajasthan,Jhalawar,24.55,76.15,oct,5.79,27
562,rajasthan,Jhalawar,24.55,76.15,nov,4.86,22
563,rajasthan,Jhalawar,24.55,76.15,dec,4.26,18
564,rajasthan,Jhunjhunu,28.15,75.35,jan,3.89,13
565,rajasthan,Jhunjhunu,28.15,75.35,feb,4.91,18
566,rajasthan,Jhunjhunu,28.15,75.35,mar,6.13,23
567,rajasthan,Jhunjhunu,28.15,75.35,apr,6.81,29
568,rajasthan,Jhunjhunu,28.15,75.35,may,7.22,34
569,rajasthan,Jhunjhunu,28.15,75.35,jun,6.71,34
570,rajasthan,Jhunjhunu,28.15,75.35,jul,6.10,33
571,rajasthan,Jhunjhunu,28.15,75.35,aug,5.99,32
572,rajasthan,Jhunjhunu,28.15,75.35,sep,5.94,30
573,rajasthan,Jhunjhunu,28.15,75.35,oct,5.31,27
574,rajasthan,Jhunjhunu,28.15,75.35,nov,4.33,21
575,rajasthan,Jhunjhunu,28.15,75.35,dec,3.66,16
576,rajasthan,Jodhpur,26.25,73.05,jan,4.35,16
577,rajasthan,Jodhpur,26.25,73.05,feb,5.30,20
578,rajasthan,Jodhpur,26.25,73.05,mar,6.30,25
579,rajasthan,Jodhpur,26.25,73.05,apr,6.98,31
580,rajasthan,Jodhpur,26.25,73.05,may,7.45,34
581,rajasthan,Jodhpur,26.25,73.05,jun,6.86,34
582,rajasthan,Jodhpur,26.25,73.05,jul,6.02,31
583,rajasthan,Jodhpur,26.25,73.05,aug,5.64,29
584,rajasthan,Jodhpur,26.25,73.05,sep,6.10,29
585,rajasthan,Jodhpur,26.25,73.05,oct,5.64,28
586,rajasthan,Jodhpur,26.25,73.05,nov,4.67,22
587,rajasthan,Jodhpur,26.25,73.05,dec,4.11,18
588,rajasthan,Karauli,26.45,77.05,jan,4.17,15
589,rajasthan,Karauli,26.45,77.05,feb,5.25,19
590,rajasthan,Karauli,26.45,77.05,mar,6.31,25
591,rajasthan,Karauli,26.45,77.05,apr,7.09,31
592,rajasthan,Karauli,26.45,77.05,may,7.37,34
593,rajasthan,Karauli,26.45,77.05,jun,6.51,34
594,rajasthan,Karauli,26.45,77.05,jul,5.52,31
595,rajasthan,Karauli,26.45,77.05,aug,5.19,30
596,rajasthan,Karauli,26.45,77.05,sep,5.71,29
597,rajasthan,Karauli,26.45,77.05,oct,5.50,27
598,rajasthan,Karauli,26.45,77.05,nov,4.54,22
599,rajasthan,Karauli,26.45,77.05,dec,3.95,17
600,rajasthan,Kota,25.25,75.85,jan,4.43,17
601,rajasthan,Kota,25.25,75.85,feb,5.42,21
602,rajasthan,Kota,25.25,75.85,mar,6.41,26
603,rajasthan,Kota,25.25,75.85,apr,7.05,31
604,rajasthan,Kota,25.25,75.85,may,7.44,34
605,rajasthan,Kota,25.25,75.85,jun,6.58,32
606,rajasthan,Kota,25.25,75.85,jul,5.31,28
607,rajasthan,Kota,25.25,75.85,aug,5.04,27
608,rajasthan,Kota,25.25,75.85,sep,5.90,28
609,rajasthan,Kota,25.25,75.85,oct,5.76,27
610,rajasthan,Kota,25.25,75.85,nov,4.75,22
611,rajasthan,Kota,25.25,75.85,dec,4.14,18
612,rajasthan,Nagaur,27.15,73.75,jan,4.23,16
613,rajasthan,Nagaur,27.15,73.75,feb,5.17,20
614,rajasthan,Nagaur,27.15,73.75,mar,6.23,25
615,rajasthan,Nagaur,27.15,73.75,apr,6.92,31
616,rajasthan,Nagaur,27.15,73.75,may,7.46,34
617,rajasthan,Nagaur,27.15,73.75,jun,6.93,34
618,rajasthan,Nagaur,27.15,73.75,jul,6.27,31
619,rajasthan,Nagaur,27.15,73.75,aug,5.91,29
620,rajasthan,Nagaur,27.15,73.75,sep,6.00,29
621,rajasthan,Nagaur,27.15,73.75,oct,5.57,28
622,rajasthan,Nagaur,27.15,73.75,nov,4.59,22
623,rajasthan,Nagaur,27.15,73.75,dec,3.95,18
624,rajasthan,Pali,25.75,73.35,jan,4.44,16
625,rajasthan,Pali,25.75,73.35,feb,5.41,20
626,rajasthan,Pali,25.75,73.35,mar,6.41,25
627,rajasthan,Pali,25.75,73.35,apr,7.12,31
628,rajasthan,Pali,25.75,73.35,may,7.68,34
629,rajasthan,Pali,25.75,73.35,jun,6.93,34
630,rajasthan,Pali,25.75,73.35,jul,5.92,31
631,rajasthan,Pali,25.75,73.35,aug,5.43,29
632,rajasthan,Pali,25.75,73.35,sep,6.06,29
633,rajasthan,Pali,25.75,73.35,oct,5.64,28
634,rajasthan,Pali,25.75,73.35,nov,4.73,22
635,rajasthan,Pali,25.75,73.35,dec,4.20,18
636,rajasthan,Pratapgarh,24.05,74.75,jan,4.71,16
637,rajasthan,Pratapgarh,24.05,74.75,feb,5.69,21
638,rajasthan,Pratapgarh,24.05,74.75,mar,6.58,26
639,rajasthan,Pratapgarh,24.05,74.75,apr,7.32,31
640,rajasthan,Pratapgarh,24.05,74.75,may,7.67,34
641,rajasthan,Pratapgarh,24.05,74.75,jun,6.53,34
642,rajasthan,Pratapgarh,24.05,74.75,jul,4.97,31
643,rajasthan,Pratapgarh,24.05,74.75,aug,4.26,31
644,rajasthan,Pratapgarh,24.05,74.75,sep,5.67,30
645,rajasthan,Pratapgarh,24.05,74.75,oct,5.82,28
646,rajasthan,Pratapgarh,24.05,74.75,nov,4.99,23
647,rajasthan,Pratapgarh,24.05,74.75,dec,4.46,18
648,rajasthan,Rajsamand,25.25,73.75,jan,4.63,20
649,rajasthan,Rajsamand,25.25,73.75,feb,5.54,23
650,rajasthan,Rajsamand,25.25,73.75,mar,6.45,28
651,rajasthan,Rajsamand,25.25,73.75,apr,7.19,32
652,rajasthan,Rajsamand,25.25,73.75,may,7.74,35
653,rajasthan,Rajsamand,25.25,73.75,jun,6.78,33
654,rajasthan,Rajsamand,25.25,73.75,jul,5.64,30
655,rajasthan,Rajsamand,25.25,73.75,aug,5.11,29
656,rajasthan,Rajsamand,25.25,73.75,sep,5.89,29
657,rajasthan,Rajsamand,25.25,73.75,oct,5.71,29
658,rajasthan,Rajsamand,25.25,73.75,nov,4.83,26
659,rajasthan,Rajsamand,25.25,73.75,dec,4.33,22
660,rajasthan,Sikar,27.65,75.15,jan,4.11,16
661,rajasthan,Sikar,27.65,75.15,feb,5.12,20
662,rajasthan,Sikar,27.65,75.15,mar,6.27,25
663,rajasthan,Sikar,27.65,75.15,apr,6.97,31
664,rajasthan,Sikar,27.65,75.15,may,7.35,34
665,rajasthan,Sikar,27.65,75.15,jun,6.83,34
666,rajasthan,Sikar,27.65,75.15,jul,6.28,31
667,rajasthan,Sikar,27.65,75.15,aug,5.82,29
668,rajasthan,Sikar,27.65,75.15,sep,5.96,29
669,rajasthan,Sikar,27.65,75.15,oct,5.48,28
670,rajasthan,Sikar,27.65,75.15,nov,4.51,22
671,rajasthan,Sikar,27.65,75.15,dec,3.88,18
672,rajasthan,Sirohi,24.75,72.85,jan,4.66,18
673,rajasthan,Sirohi,24.75,72.85,feb,5.64,21
674,rajasthan,Sirohi,24.75,72.85,mar,6.58,27
675,rajasthan,Sirohi,24.75,72.85,apr,7.37,31
676,rajasthan,Sirohi,24.75,72.85,may,7.73,34
677,rajasthan,Sirohi,24.75,72.85,jun,6.82,34
678,rajasthan,Sirohi,24.75,72.85,jul,5.26,32
679,rajasthan,Sirohi,24.75,72.85,aug,4.65,30
680,rajasthan,Sirohi,24.75,72.85,sep,5.91,31
681,rajasthan,Sirohi,24.75,72.85,oct,5.82,29
682,rajasthan,Sirohi,24.75,72.85,nov,4.90,24
683,rajasthan,Sirohi,24.75,72.85,dec,4.35,19
684,rajasthan,Tonk,26.15,75.65,jan,4.26,16
685,rajasthan,Tonk,26.15,75.65,feb,5.31,20
686,rajasthan,Tonk,26.15,75.65,mar,6.29,25
687,rajasthan,Tonk,26.15,75.65,apr,6.96,31
688,rajasthan,Tonk,26.15,75.65,may,7.36,34
689,rajasthan,Tonk,26.15,75.65,jun,6.38,34
690,rajasthan,Tonk,26.15,75.65,jul,5.59,31
691,rajasthan,Tonk,26.15,75.65,aug,5.28,29
692,rajasthan,Tonk,26.15,75.65,sep,5.86,29
693,rajasthan,Tonk,26.15,75.65,oct,5.62,28
694,rajasthan,Tonk,26.15,75.65,nov,4.64,22
695,rajasthan,Tonk,26.15,75.65,dec,4.04,18
696,rajasthan,Udaipur,24.55,73.75,jan,4.72,20
697,rajasthan,Udaipur,24.55,73.75,feb,5.65,23
698,rajasthan,Udaipur,24.55,73.75,mar,6.59,28
699,rajasthan,Udaipur,24.55,73.75,apr,7.36,32
700,rajasthan,Udaipur,24.55,73.75,may,7.69,35
701,rajasthan,Udaipur,24.55,73.75,jun,6.72,33
702,rajasthan,Udaipur,24.55,73.75,jul,5.38,30
703,rajasthan,Udaipur,24.55,73.75,aug,4.77,29
704,rajasthan,Udaipur,24.55,73.75,sep,5.85,29
705,rajasthan,Udaipur,24.55,73.75,oct,5.80,29
706,rajasthan,Udaipur,24.55,73.75,nov,4.94,26
707,rajasthan,Udaipur,24.55,73.75,dec,4.44,22
708,maharashtra,Ahmednagar,19.05,74.75,jan,5.22,22
709,maharashtra,Ahmednagar,19.05,74.75,feb,6.13,24
710,maharashtra,Ahmednagar,19.05,74.75,mar,6.78,28
711,maharashtra,Ahmednagar,19.05,74.75,apr,7.18,31
712,maharashtra,Ahmednagar,19.05,74.75,may,7.29,33
713,maharashtra,Ahmednagar,19.05,74.75,jun,5.56,29
714,maharashtra,Ahmednagar,19.05,74.75,jul,4.73,26
715,maharashtra,Ahmednagar,19.05,74.75,aug,4.66,26
716,maharashtra,Ahmednagar,19.05,74.75,sep,5.31,26
717,maharashtra,Ahmednagar,19.05,74.75,oct,5.73,26
718,maharashtra,Ahmednagar,19.05,74.75,nov,5.30,24
719,maharashtra,Ahmednagar,19.05,74.75,dec,5.02,22
720,maharashtra,Akola,20.75,77.05,jan,5.00,22
721,maharashtra,Akola,20.75,77.05,feb,5.94,26
722,maharashtra,Akola,20.75,77.05,mar,6.64,29
723,maharashtra,Akola,20.75,77.05,apr,7.24,33
724,maharashtra,Akola,20.75,77.05,may,7.37,36
725,maharashtra,Akola,20.75,77.05,jun,5.91,32
726,maharashtra,Akola,20.75,77.05,jul,4.79,28
727,maharashtra,Akola,20.75,77.05,aug,4.45,27
728,maharashtra,Akola,20.75,77.05,sep,5.34,28
729,maharashtra,Akola,20.75,77.05,oct,5.71,28
730,maharashtra,Akola,20.75,77.05,nov,5.22,26
731,maharashtra,Akola,20.75,77.05,dec,4.83,23
732,maharashtra,Amravati,20.95,77.75,jan,4.96,22
733,maharashtra,Amravati,20.95,77.75,feb,5.91,26
734,maharashtra,Amravati,20.95,77.75,mar,6.61,29
735,maharashtra,Amravati,20.95,77.75,apr,7.14,33
736,maharashtra,Amravati,20.95,77.75,may,7.27,36
737,maharashtra,Amravati,20.95,77.75,jun,5.82,32
738,maharashtra,Amravati,20.95,77.75,jul,4.74,28
739,maharashtra,Amravati,20.95,77.75,aug,4.43,27
740,maharashtra,Amravati,20.95,77.75,sep,5.42,28
741,maharashtra,Amravati,20.95,77.75,oct,5.71,28
742,maharashtra,Amravati,20.95,77.75,nov,5.15,26
743,maharashtra,Amravati,20.95,77.75,dec,4.80,23
744,maharashtra,Aurangabad,19.85,75.35,jan,5.16,22
745,maharashtra,Aurangabad,19.85,75.35,feb,6.09,24
746,maharashtra,Aurangabad,19.85,75.35,mar,6.77,28
747,maharashtra,Aurangabad,19.85,75.35,apr,7.23,31
748,maharashtra,Aurangabad,19.85,75.35,may,7.40,33
749,maharashtra,Aurangabad,19.85,75.35,jun,5.83,29
750,maharashtra,Aurangabad,19.85,75.35,jul,4.90,26
751,maharashtra,Aurangabad,19.85,75.35,aug,4.66,26
752,maharashtra,Aurangabad,19.85,75.35,sep,5.33,26
753,maharashtra,Aurangabad,19.85,75.35,oct,5.73,26
754,maharashtra,Aurangabad,19.85,75.35,nov,5.25,24
755,maharashtra,Aurangabad,19.85,75.35,dec,4.98,22
756,maharashtra,Beed,18.95,75.85,jan,5.19,22
757,maharashtra,Beed,18.95,75.85,feb,6.05,24
758,maharashtra,Beed,18.95,75.85,mar,6.66,28
759,maharashtra,Beed,18.95,75.85,apr,7.09,31
760,maharashtra,Beed,18.95,75.85,may,7.31,33
761,maharashtra,Beed,18.95,75.85,jun,5.90,29
762,maharashtra,Beed,18.95,75.85,jul,5.01,26
763,maharashtra,Beed,18.95,75.85,aug,4.81,26
764,maharashtra,Beed,18.95,75.85,sep,5.53,26
765,maharashtra,Beed,18.95,75.85,oct,5.76,26
766,maharashtra,Beed,18.95,75.85,nov,5.28,24
767,maharashtra,Beed,18.95,75.85,dec,5.05,22
768,maharashtra,Bhandara,21.05,79.85,jan,4.90,21
769,maharashtra,Bhandara,21.05,79.85,feb,5.86,24
770,maharashtra,Bhandara,21.05,79.85,mar,6.58,28
771,maharashtra,Bhandara,21.05,79.85,apr,7.24,32
772,maharashtra,Bhandara,21.05,79.85,may,7.33,36
773,maharashtra,Bhandara,21.05,79.85,jun,5.72,32
774,maharashtra,Bhandara,21.05,79.85,jul,4.74,28
775,maharashtra,Bhandara,21.05,79.85,aug,4.25,27
776,maharashtra,Bhandara,21.05,79.85,sep,5.46,28
777,maharashtra,Bhandara,21.05,79.85,oct,5.68,27
778,maharashtra,Bhandara,21.05,79.85,nov,5.15,24
779,maharashtra,Bhandara,21.05,79.85,dec,4.78,22
780,maharashtra,Buldhana,20.45,76.35,jan,5.05,22
781,maharashtra,Buldhana,20.45,76.35,feb,6.00,24
782,maharashtra,Buldhana,20.45,76.35,mar,6.67,28
783,maharashtra,Buldhana,20.45,76.35,apr,7.29,31
784,maharashtra,Buldhana,20.45,76.35,may,7.43,33
785,maharashtra,Buldhana,20.45,76.35,jun,5.89,29
786,maharashtra,Buldhana,20.45,76.35,jul,4.94,26
787,maharashtra,Buldhana,20.45,76.35,aug,4.51,26
788,maharashtra,Buldhana,20.45,76.35,sep,5.40,26
789,maharashtra,Buldhana,20.45,76.35,oct,5.81,26
790,maharashtra,Buldhana,20.45,76.35,nov,5.20,24
791,maharashtra,Buldhana,20.45,76.35,dec,4.88,22
792,maharashtra,Chandrapur,20.25,79.55,jan,4.92,21
793,maharashtra,Chandrapur,20.25,79.55,feb,5.84,24
794,maharashtra,Chandrapur,20.25,79.55,mar,6.41,28
795,maharashtra,Chandrapur,20.25,79.55,apr,7.06,32
796,maharashtra,Chandrapur,20.25,79.55,may,7.14,36
797,maharashtra,Chandrapur,20.25,79.55,jun,5.70,32
798,maharashtra,Chandrapur,20.25,79.55,jul,4.77,28
799,maharashtra,Chandrapur,20.25,79.55,aug,4.52,27
800,maharashtra,Chandrapur,20.25,79.55,sep,5.46,28
801,maharashtra,Chandrapur,20.25,79.55,oct,5.65,27
802,maharashtra,Chandrapur,20.25,79.55,nov,5.18,24
803,maharashtra,Chandrapur,20.25,79.55,dec,4.82,22
804,maharashtra,Dhule,20.95,74.75,jan,5.03,22
805,maharashtra,Dhule,20.95,74.75,feb,5.95,24
806,maharashtra,Dhule,20.95,74.75,mar,6.75,28
807,maharashtra,Dhule,20.95,74.75,apr,7.30,31
808,maharashtra,Dhule,20.95,74.75,may,7.51,33
809,maharashtra,Dhule,20.95,74.75,jun,5.95,29
810,maharashtra,Dhule,20.95,74.75,jul,4.70,26
811,maharashtra,Dhule,20.95,74.75,aug,4.41,26
812,maharashtra,Dhule,20.95,74.75,sep,5.41,26
813,maharashtra,Dhule,20.95,74.75,oct,5.83,26
814,maharashtra,Dhule,20.95,74.75,nov,5.21,24
815,maharashtra,Dhule,20.95,74.75,dec,4.79,22
816,maharashtra,Gadchiroli,19.45,80.25,jan,5.05,21
817,maharashtra,Gadchiroli,19.45,80.25,feb,5.91,24
818,maharashtra,Gadchiroli,19.45,80.25,mar,6.59,28
819,maharashtra,Gadchiroli,19.45,80.25,apr,7.10,32
820,maharashtra,Gadchiroli,19.45,80.25,may,7.13,36
821,maharashtra,Gadchiroli,19.45,80.25,jun,5.38,32
822,maharashtra,Gadchiroli,19.45,80.25,jul,4.46,28
823,maharashtra,Gadchiroli,19.45,80.25,aug,4.30,27
824,maharashtra,Gadchiroli,19.45,80.25,sep,5.35,28
825,maharashtra,Gadchiroli,19.45,80.25,oct,5.55,27
826,maharashtra,Gadchiroli,19.45,80.25,nov,5.26,24
827,maharashtra,Gadchiroli,19.45,80.25,dec,4.95,22
828,maharashtra,Hingoli,19.55,77.15,jan,5.08,22
829,maharashtra,Hingoli,19.55,77.15,feb,5.97,24
830,maharashtra,Hingoli,19.55,77.15,mar,6.58,28
831,maharashtra,Hingoli,19.55,77.15,apr,6.97,31
832,maharashtra,Hingoli,19.55,77.15,may,7.19,33
833,maharashtra,Hingoli,19.55,77.15,jun,5.81,29
834,maharashtra,Hingoli,19.55,77.15,jul,4.91,26
835,maharashtra,Hingoli,19.55,77.15,aug,4.77,26
836,maharashtra,Hingoli,19.55,77.15,sep,5.38,26
837,maharashtra,Hingoli,19.55,77.15,oct,5.69,26
838,maharashtra,Hingoli,19.55,77.15,nov,5.25,24
839,maharashtra,Hingoli,19.55,77.15,dec,4.92,22
840,maharashtra,Jalgaon,21.05,75.55,jan,4.96,22
841,maharashtra,Jalgaon,21.05,75.55,feb,5.95,24
842,maharashtra,Jalgaon,21.05,75.55,mar,6.73,28
843,maharashtra,Jalgaon,21.05,75.55,apr,7.34,31
844,maharashtra,Jalgaon,21.05,75.55,may,7.53,33
845,maharashtra,Jalgaon,21.05,75.55,jun,5.99,29
846,maharashtra,Jalgaon,21.05,75.55,jul,4.82,26
847,maharashtra,Jalgaon,21.05,75.55,aug,4.42,26
848,maharashtra,Jalgaon,21.05,75.55,sep,5.44,26
849,maharashtra,Jalgaon,21.05,75.55,oct,5.87,26
850,maharashtra,Jalgaon,21.05,75.55,nov,5.21,24
851,maharashtra,Jalgaon,21.05,75.55,dec,4.76,22
852,maharashtra,Jalna,19.65,75.95,jan,5.15,22
853,maharashtra,Jalna,19.65,75.95,feb,6.00,24
854,maharashtra,Jalna,19.65,75.95,mar,6.67,28
855,maharashtra,Jalna,19.65,75.95,apr,7.14,31
856,maharashtra,Jalna,19.65,75.95,may,7.30,33
857,maharashtra,Jalna,19.65,75.95,jun,5.87,29
858,maharashtra,Jalna,19.65,75.95,jul,4.94,26
859,maharashtra,Jalna,19.65,75.95,aug,4.73,26
860,maharashtra,Jalna,19.65,75.95,sep,5.38,26
861,maharashtra,Jalna,19.65,75.95,oct,5.74,26
862,maharashtra,Jalna,19.65,75.95,nov,5.28,24
863,maharashtra,Jalna,19.65,75.95,dec,4.95,22
864,maharashtra,Kolhapur,16.75,74.25,jan,5.52,26
865,maharashtra,Kolhapur,16.75,74.25,feb,6.35,26
866,maharashtra,Kolhapur,16.75,74.25,mar,6.90,27
867,maharashtra,Kolhapur,16.75,74.25,apr,7.19,28
868,maharashtra,Kolhapur,16.75,74.25,may,7.11,29
869,maharashtra,Kolhapur,16.75,74.25,jun,5.40,28
870,maharashtra,Kolhapur,16.75,74.25,jul,4.74,27
871,maharashtra,Kolhapur,16.75,74.25,aug,4.65,27
872,maharashtra,Kolhapur,16.75,74.25,sep,5.40,27
873,maharashtra,Kolhapur,16.75,74.25,oct,5.65,28
874,maharashtra,Kolhapur,16.75,74.25,nov,5.39,28
875,maharashtra,Kolhapur,16.75,74.25,dec,5.27,27
876,maharashtra,Latur,18.45,76.55,jan,5.21,24
877,maharashtra,Latur,18.45,76.55,feb,6.05,27
878,maharashtra,Latur,18.45,76.55,mar,6.56,30
879,maharashtra,Latur,18.45,76.55,apr,6.94,33
880,maharashtra,Latur,18.45,76.55,may,7.11,33
881,maharashtra,Latur,18.45,76.55,jun,5.80,29
882,maharashtra,Latur,18.45,76.55,jul,5.08,28
883,maharashtra,Latur,18.45,76.55,aug,4.91,27
884,maharashtra,Latur,18.45,76.55,sep,5.37,27
885,maharashtra,Latur,18.45,76.55,oct,5.67,27
886,maharashtra,Latur,18.45,76.55,nov,5.33,26
887,maharashtra,Latur,18.45,76.55,dec,5.07,24
888,maharashtra,Nagpur,21.15,79.05,jan,4.92,21
889,maharashtra,Nagpur,21.15,79.05,feb,5.87,24
890,maharashtra,Nagpur,21.15,79.05,mar,6.58,28
891,maharashtra,Nagpur,21.15,79.05,apr,7.16,32
892,maharashtra,Nagpur,21.15,79.05,may,7.22,36
893,maharashtra,Nagpur,21.15,79.05,jun,5.61,32
894,maharashtra,Nagpur,21.15,79.05,jul,4.84,28
895,maharashtra,Nagpur,21.15,79.05,aug,4.36,27
896,maharashtra,Nagpur,21.15,79.05,sep,5.43,28
897,maharashtra,Nagpur,21.15,79.05,oct,5.64,27
898,maharashtra,Nagpur,21.15,79.05,nov,5.12,24
899,maharashtra,Nagpur,21.15,79.05,dec,4.78,22
900,maharashtra,Nanded,19.15,77.35,jan,5.12,22
901,maharashtra,Nanded,19.15,77.35,feb,5.97,24
902,maharashtra,Nanded,19.15,77.35,mar,6.59,28
903,maharashtra,Nanded,19.15,77.35,apr,7.06,31
904,maharashtra,Nanded,19.15,77.35,may,7.28,33
905,maharashtra,Nanded,19.15,77.35,jun,5.84,29
906,maharashtra,Nanded,19.15,77.35,jul,4.93,26
907,maharashtra,Nanded,19.15,77.35,aug,4.90,26
908,maharashtra,Nanded,19.15,77.35,sep,5.51,26
909,maharashtra,Nanded,19.15,77.35,oct,5.71,26
910,maharashtra,Nanded,19.15,77.35,nov,5.26,24
911,maharashtra,Nanded,19.15,77.35,dec,4.96,22
912,maharashtra,Nandurbar,21.75,74.15,jan,4.95,23
913,maharashtra,Nandurbar,21.75,74.15,feb,5.89,25
914,maharashtra,Nandurbar,21.75,74.15,mar,6.67,28
915,maharashtra,Nandurbar,21.75,74.15,apr,7.28,31
916,maharashtra,Nandurbar,21.75,74.15,may,7.56,31
917,maharashtra,Nandurbar,21.75,74.15,jun,5.93,31
918,maharashtra,Nandurbar,21.75,74.15,jul,4.48,29
919,maharashtra,Nandurbar,21.75,74.15,aug,4.06,28
920,maharashtra,Nandurbar,21.75,74.15,sep,4.96,29
921,maharashtra,Nandurbar,21.75,74.15,oct,5.72,29
922,maharashtra,Nandurbar,21.75,74.15,nov,5.04,27
923,maharashtra,Nandurbar,21.75,74.15,dec,4.69,24
924,maharashtra,Nashik,19.95,73.75,jan,5.22,24
